User_ID,Gender,age cat,Occupation,city,stay,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,purchase cat
1000588,1,3,11,1,1,0,11,13,16,1
1003808,0,3,7,0,2,1,4,5,9,1
1002126,0,5,14,2,0,1,4,8,9,1
1003475,0,3,14,0,1,0,4,5,12,1
1001382,1,4,1,2,1,0,4,8,9,1
1001004,0,3,3,1,2,0,4,5,12,1
1004142,0,5,7,2,1,1,4,5,9,1
1005222,0,3,12,1,1,0,4,5,9,1
1000337,0,2,19,2,0,0,11,15,16,1
1001387,1,5,13,1,1,1,4,5,12,1
1003529,1,4,1,2,0,1,4,9,15,1
1004704,0,2,20,2,1,0,4,5,12,1
1002063,0,3,4,0,3,0,4,5,9,1
1000305,1,2,0,1,3,1,11,15,16,1
1005377,1,2,3,1,3,0,4,5,8,1
1004580,1,5,13,2,0,1,4,5,8,1
1002656,0,5,13,2,2,1,4,5,13,1
1004543,0,3,2,0,0,0,4,5,15,1
1001922,1,3,7,1,4,0,4,5,9,1
1001980,0,4,7,0,1,0,4,5,15,1
1005991,1,4,20,1,4,1,4,8,9,1
1005747,0,3,0,1,4,1,4,5,15,1
1000454,0,3,20,2,2,1,11,15,16,1
1000048,0,3,4,1,3,1,4,5,15,1
1000284,0,3,12,1,3,1,4,9,12,1
1006036,1,3,15,1,4,1,4,5,15,1
1005163,0,4,6,1,1,1,4,5,12,1
1001489,1,4,2,0,2,1,4,8,9,1
1005659,0,3,0,2,3,1,4,5,15,1
1000820,0,4,7,0,1,0,4,9,15,1
1000546,1,3,0,1,0,0,11,15,16,1
1000048,0,3,4,1,3,1,4,5,18,1
1000820,0,4,7,0,1,0,4,5,15,1
1000026,0,3,7,1,2,1,4,8,9,1
1001630,0,4,17,2,1,0,11,15,16,1
1004408,1,4,2,1,1,1,4,5,13,1
1001017,0,4,0,1,2,0,11,15,16,1
1000026,0,3,7,1,2,1,4,5,9,1
1003012,0,3,12,2,1,1,11,13,16,1
1004732,0,3,14,1,2,1,4,5,9,1
1001737,0,4,20,1,3,0,11,15,16,1
1001399,0,2,17,2,1,0,11,13,16,1
1000195,0,3,12,1,4,1,4,5,9,1
1000390,0,3,4,0,0,0,11,13,16,1
1003731,0,3,17,2,2,0,11,15,16,1
1000709,0,2,0,2,1,0,11,15,16,1
1004186,0,3,7,1,1,1,4,5,15,1
1001050,0,3,1,1,1,0,4,5,15,1
1000033,0,4,3,0,1,1,4,5,8,1
1001626,0,2,4,1,0,1,11,13,16,1
1003007,0,4,0,2,1,1,11,13,16,1
1003841,0,4,18,0,4,0,4,5,8,1
1001010,0,3,0,0,1,0,11,15,16,1
1001340,0,3,7,0,2,0,11,15,16,1
1000975,0,4,0,1,2,1,11,13,16,1
1001925,0,5,7,1,1,0,11,15,16,1
1001284,0,4,16,0,1,1,11,13,16,1
1003526,0,4,2,1,1,1,11,15,16,1
1003250,0,3,4,1,2,1,11,15,16,1
1005397,0,2,0,1,2,1,11,13,16,1
1003778,0,3,0,1,4,1,11,13,16,1
1004979,0,4,2,1,1,1,11,13,16,1
1005433,1,4,17,1,3,1,11,15,16,1
1004658,0,3,4,1,3,1,11,15,16,1
1003569,1,2,2,1,1,0,11,15,16,1
1001033,0,3,5,1,1,0,11,15,16,1
1000284,0,3,12,1,3,1,11,13,16,1
1003112,0,2,12,0,3,0,11,13,16,1
1001120,0,2,4,0,0,1,11,13,16,1
1000321,0,2,4,1,3,0,11,13,16,1
1001639,0,3,17,1,1,0,11,13,16,1
1002576,0,2,17,1,0,0,11,13,16,1
1003071,0,3,1,0,2,0,11,13,16,1
1000669,0,3,17,1,2,0,11,13,16,1
1005617,0,3,14,2,0,0,11,15,16,1
1001676,0,2,4,1,4,0,11,15,16,1
1002491,0,4,7,2,0,0,11,15,16,1
1003675,0,4,7,1,3,0,11,13,16,1
1001050,0,3,1,1,1,0,11,13,16,1
1003607,0,4,17,2,0,0,11,15,16,1
1001851,0,3,19,1,4,1,11,15,16,1
1001509,0,0,0,1,3,0,11,13,16,1
1003839,0,5,14,2,3,1,11,13,16,1
1002073,1,2,4,1,4,0,11,13,16,1
1004514,0,2,3,2,2,1,11,13,16,1
1001941,0,4,17,0,1,0,11,15,16,1
1003055,1,3,3,2,1,1,11,15,16,1
1001150,1,3,20,0,1,0,11,13,16,1
1003414,0,3,17,2,1,1,11,15,16,1
1004102,0,0,10,2,1,0,11,13,16,1
1001817,0,4,1,0,3,0,11,15,16,1
1004575,1,0,10,2,2,0,11,13,16,1
1003237,0,4,7,2,2,1,11,13,16,1
1003698,0,3,7,1,0,0,11,13,16,1
1000310,1,2,4,2,1,0,11,15,16,1
1003311,0,3,4,0,4,0,11,13,16,1
1004658,0,3,4,1,3,1,11,15,16,1
1001641,0,3,0,2,4,0,11,13,16,1
1004227,0,3,19,0,0,0,11,15,16,1
1003836,1,5,8,1,1,0,11,13,16,1
1003425,0,2,20,0,1,0,11,13,16,1
1003569,1,2,2,1,1,0,11,15,16,1
1000058,0,3,2,1,3,0,11,15,16,1
1005536,0,3,16,1,2,1,11,15,16,1
1004009,0,2,7,2,4,0,11,13,16,1
1000264,0,4,0,1,1,1,11,13,16,1
1005684,0,2,16,0,1,0,11,13,16,1
1001833,0,2,17,1,2,0,11,13,16,1
1001285,0,4,4,0,0,1,11,15,16,1
1003829,1,3,1,1,1,0,11,13,16,1
1004979,0,4,2,1,1,1,11,15,16,1
1004486,0,4,8,2,1,0,11,13,16,1
1000889,0,4,20,0,1,0,11,15,16,1
1000301,0,2,4,1,4,0,11,13,16,1
1003607,0,4,17,2,0,0,11,15,16,1
1000749,0,4,18,1,0,0,11,13,16,1
1003408,0,3,17,2,1,0,11,15,16,1
1003110,0,3,0,1,3,1,11,15,16,1
1004514,0,2,3,2,2,1,11,13,16,1
1003641,0,3,0,1,1,0,11,13,16,1
1002810,1,0,10,1,2,0,11,13,16,1
1004498,0,5,7,2,1,1,11,15,16,1
1002288,0,0,10,1,2,0,11,13,16,1
1003182,0,3,12,0,2,1,11,13,16,1
1000891,0,3,1,2,4,0,11,13,16,1
1003526,0,4,2,1,1,1,11,15,16,1
1000889,0,4,20,0,1,0,11,15,16,1
1001611,0,3,0,1,1,0,11,13,16,1
1003607,0,4,17,2,0,0,11,15,16,1
1001647,0,2,18,1,0,0,11,13,16,1
1005433,1,4,17,1,3,1,11,15,16,1
1002005,0,2,4,2,3,0,11,13,16,1
1005158,1,2,4,2,4,0,11,15,16,1
1005833,1,4,0,2,3,1,11,13,16,1
1004556,0,4,16,2,4,0,11,15,16,1
1003998,0,4,0,2,4,1,11,15,16,1
1005788,0,3,0,0,4,0,11,13,16,1
1004979,0,4,2,1,1,1,11,15,16,1
1003526,0,4,2,1,1,1,11,13,16,1
1005397,0,2,0,1,2,1,11,13,16,1
1000308,0,3,2,0,3,1,11,15,16,1
1001045,1,0,10,2,2,0,11,13,16,1
1001142,0,2,1,1,1,0,11,13,16,1
1001340,0,3,7,0,2,0,11,13,16,1
1001392,0,4,3,2,1,1,11,15,16,1
1000709,0,2,0,2,1,0,11,13,16,1
1004607,0,3,0,1,4,0,11,15,16,1
1000305,1,2,0,1,3,1,11,13,16,1
1002215,1,3,0,1,2,1,11,13,16,1
1004252,1,4,3,1,3,0,11,13,16,1
1004329,1,3,14,1,0,1,11,13,16,1
1002814,0,4,7,1,1,0,11,13,16,1
1005686,0,5,16,0,1,1,11,15,16,1
1002498,0,5,18,2,1,1,11,15,16,1
1003806,0,2,4,0,4,0,11,13,16,1
1003341,0,3,20,1,4,0,11,13,16,1
1000208,0,4,17,2,1,1,11,13,16,1
1002043,0,3,14,2,1,1,11,13,16,1
1003762,0,5,6,1,0,1,11,15,16,1
1000272,0,2,0,0,1,0,11,13,16,1
1004022,0,4,14,1,1,1,11,15,16,1
1001333,0,3,17,0,4,0,11,13,16,1
1002824,0,2,4,2,3,0,11,13,16,1
1003569,1,2,2,1,1,0,11,13,16,1
1003621,0,2,4,1,3,0,11,13,16,1
1002208,0,3,0,2,1,0,11,13,16,1
1004102,0,0,10,2,1,0,11,13,16,1
1002098,0,4,20,0,0,1,11,13,16,1
1005996,1,3,0,1,1,1,11,15,16,1
1001101,0,4,1,0,1,0,11,13,16,1
1000808,0,3,7,1,1,1,11,15,16,1
1002288,0,0,10,1,2,0,11,13,16,1
1004586,0,3,4,2,4,0,11,13,16,1
1001341,0,2,7,2,3,0,11,15,16,1
1003757,0,3,7,1,1,0,11,13,16,1
1004658,0,3,4,1,3,1,11,13,16,1
1003959,1,4,1,2,1,1,11,15,16,1
1003265,0,3,15,0,1,0,11,13,16,1
1003476,0,5,0,1,2,1,11,15,16,1
1005843,0,4,1,2,2,0,11,15,16,1
1001688,1,2,4,2,4,0,11,13,16,1
1001926,1,0,0,1,1,0,11,15,16,1
1004022,0,4,14,1,1,1,11,15,16,1
1003191,0,3,12,1,4,0,11,15,16,1
1000602,1,5,6,2,2,0,11,15,16,1
1003571,0,2,4,2,1,0,11,13,16,1
1004575,1,0,10,2,2,0,11,15,16,1
1003807,1,4,19,1,2,0,11,15,16,1
1004161,0,4,0,1,3,1,11,13,16,1
1004227,0,3,19,0,0,0,11,15,16,1
1004249,1,2,17,2,1,0,11,13,16,1
1003607,0,4,17,2,0,0,11,15,16,1
1001976,0,4,5,2,0,1,11,13,16,1
1001056,0,0,0,2,1,0,11,13,16,1
1004374,0,2,4,1,1,0,11,13,16,1
1001096,0,0,10,2,1,0,11,13,16,1
1003846,0,4,0,2,0,0,11,13,16,1
1001941,0,4,17,0,1,0,11,15,16,1
1001053,0,4,0,2,2,1,11,13,16,1
1003476,0,5,0,1,2,1,11,15,16,1
1001779,0,2,1,2,4,0,11,13,16,1
1001912,0,3,4,0,1,1,11,13,16,1
1001608,0,3,11,1,1,1,11,13,16,1
1001794,0,3,11,1,1,0,11,15,16,1
1005963,0,3,15,0,0,0,11,13,16,1
1002621,0,2,0,2,1,0,11,15,16,1
1001904,0,2,1,1,4,0,11,13,16,1
1001202,0,4,12,1,0,0,11,15,16,1
1003842,1,4,16,1,4,0,11,15,16,1
1001794,0,3,11,1,1,0,11,13,16,1
1003246,1,4,1,1,1,1,11,13,16,1
1001369,0,3,5,1,1,1,11,13,16,1
1001447,0,2,4,0,0,0,11,13,16,1
1003841,0,4,18,0,4,0,11,15,16,1
1000245,0,4,16,1,0,0,11,15,16,1
1002335,0,5,17,0,3,0,11,15,16,1
1006013,1,3,20,2,3,0,11,13,16,1
1003312,1,2,4,0,3,0,11,13,16,1
1003425,0,2,20,0,1,0,11,13,16,1
1001347,1,2,1,2,0,0,11,15,16,1
1003569,1,2,2,1,1,0,11,13,16,1
1003425,0,2,20,0,1,0,11,13,16,1
1003802,0,2,0,2,0,1,11,15,16,1
1003808,0,3,7,0,2,1,11,15,16,1
1001676,0,2,4,1,4,0,11,15,16,1
1003807,1,4,19,1,2,0,11,15,16,1
1005878,1,3,0,0,4,1,11,15,16,1
1005878,1,3,0,0,4,1,11,13,16,1
1005584,1,5,0,0,4,0,11,13,16,1
1004836,1,4,16,2,3,1,11,15,16,1
1001630,0,4,17,2,1,0,11,15,16,1
1002106,1,2,20,0,3,1,11,13,16,1
1001502,0,2,4,2,3,0,11,13,16,1
1005039,1,4,4,1,2,1,11,15,16,1
1005634,0,3,14,0,3,1,11,15,16,1
1000048,0,3,4,1,3,1,11,13,16,1
1001017,0,4,0,1,2,0,11,15,16,1
1003999,0,4,17,1,4,0,11,13,16,1
1005316,0,2,4,0,2,0,11,13,16,1
1001088,1,0,10,0,3,0,11,13,16,1
1001676,0,2,4,1,4,0,11,15,16,1
1003069,0,2,4,2,3,1,11,13,16,1
1003476,0,5,0,1,2,1,11,15,16,1
1005788,0,3,0,0,4,0,11,15,16,1
1004386,0,3,5,1,1,0,11,13,16,1
1000808,0,3,7,1,1,1,11,15,16,1
1002742,0,3,17,2,3,0,11,15,16,1
1004575,1,0,10,2,2,0,11,15,16,1
1004979,0,4,2,1,1,1,11,15,16,1
1001399,0,2,17,2,1,0,11,15,16,1
1005433,1,4,17,1,3,1,11,15,16,1
1004386,0,3,5,1,1,0,11,15,16,1
1005539,1,3,20,1,1,1,11,13,16,1
1003401,0,4,7,1,1,0,11,15,16,1
1004303,0,3,2,1,3,0,11,13,16,1
1004543,0,3,2,0,0,0,11,13,16,1
1001570,0,2,17,1,1,1,11,13,16,1
1002221,0,5,17,1,0,1,11,15,16,1
1002892,0,3,4,2,3,0,11,15,16,1
1003998,0,4,0,2,4,1,11,15,16,1
1000041,1,2,4,2,3,0,11,13,16,1
1003312,1,2,4,0,3,0,11,13,16,1
1000563,0,3,4,0,3,0,11,15,16,1
1001563,1,0,10,1,0,0,11,13,16,1
1001115,1,3,1,2,0,0,11,15,16,1
1001150,1,3,20,0,1,0,11,13,16,1
1001168,1,3,0,0,1,1,11,15,16,1
1000665,0,2,2,2,4,1,11,15,16,1
1003143,1,5,16,2,1,1,11,15,16,1
1004703,0,3,7,2,1,0,11,13,16,1
1001181,0,4,7,0,3,1,11,13,16,1
1003526,0,4,2,1,1,1,11,15,16,1
1003762,0,5,6,1,0,1,11,13,16,1
1002700,0,3,7,2,2,1,11,15,16,1
1004227,0,3,19,0,0,0,11,13,16,1
1002713,0,3,7,2,3,1,11,15,16,1
1004977,0,3,4,1,2,0,11,15,16,1
1002498,0,5,18,2,1,1,11,13,16,1
1002129,0,3,5,1,1,0,11,13,16,1
1003401,0,4,7,1,1,0,11,15,16,1
1000386,0,3,0,0,1,1,11,15,16,1
1001941,0,4,17,0,1,0,11,15,16,1
1003401,0,4,7,1,1,0,11,15,16,1
1002576,0,2,17,1,0,0,11,13,16,1
1003086,0,2,12,0,1,1,11,15,16,1
1003196,1,2,4,2,4,0,11,13,16,1
1001851,0,3,19,1,4,1,11,15,16,1
1001509,0,0,0,1,3,0,11,13,16,1
1003498,0,3,17,2,3,0,11,15,16,1
1003476,0,5,0,1,2,1,11,15,16,1
1002436,0,3,7,1,2,0,11,13,16,1
1004344,0,3,1,0,4,0,11,13,16,1
1003762,0,5,6,1,0,1,11,15,16,1
1000305,1,2,0,1,3,1,11,13,16,1
1001624,0,3,0,1,1,1,11,15,16,1
1001350,1,4,0,2,1,0,11,13,16,1
1001340,0,3,7,0,2,0,11,13,16,1
1003778,0,3,0,1,4,1,11,13,16,1
1005416,1,3,5,2,3,0,11,15,16,1
1000284,0,3,12,1,3,1,11,15,16,1
1000541,1,2,4,2,3,0,11,15,16,1
1003569,1,2,2,1,1,0,11,15,16,1
1003476,0,5,0,1,2,1,11,13,16,1
1001342,0,4,0,2,4,0,11,15,16,1
1001650,0,3,19,2,1,0,11,13,16,1
1000293,0,5,1,2,1,1,11,15,16,1
1000975,0,4,0,1,2,1,11,13,16,1
1003998,0,4,0,2,4,1,11,15,16,1
1002700,0,3,7,2,2,1,11,13,16,1
1003462,1,3,4,1,3,0,11,15,16,1
1004480,0,3,0,1,1,0,11,13,16,1
1003762,0,5,6,1,0,1,11,15,16,1
1001017,0,4,0,1,2,0,11,15,16,1
1005824,0,2,12,1,1,0,5,11,12,1
1004437,1,4,5,1,1,0,5,11,12,1
1004353,0,3,7,0,1,0,11,15,16,1
1001019,0,4,1,0,4,1,5,8,14,1
1003610,0,2,6,1,4,0,5,14,16,1
1001470,0,2,4,0,1,1,11,15,16,1
1005711,0,3,7,2,4,0,5,6,8,1
1005061,1,2,19,2,2,1,5,8,15,1
1000379,1,4,1,2,4,0,12,14,17,1
1001675,1,3,6,1,1,1,11,15,16,1
1004955,0,5,13,2,1,0,12,14,17,1
1002854,1,2,4,1,1,0,5,8,14,1
1000293,0,5,1,2,1,1,5,14,16,1
1001069,0,3,20,0,4,0,5,8,14,1
1001280,0,0,10,2,1,0,11,15,16,1
1005418,1,3,0,2,1,1,5,12,14,1
1004637,1,4,9,1,0,1,12,14,17,1
1004022,0,4,14,1,1,1,11,15,16,1
1000673,0,3,20,0,4,0,5,8,14,1
1001470,0,2,4,0,1,1,5,11,12,1
1005320,1,2,5,1,3,0,5,14,17,1
1001206,1,5,7,2,1,1,11,15,16,1
1002927,0,3,12,0,2,1,5,8,14,1
1003673,0,3,2,1,1,0,5,8,14,1
1003884,0,2,4,0,1,1,5,12,14,1
1003904,0,0,10,2,1,0,5,8,14,1
1000981,0,3,20,1,2,1,5,14,17,1
1001265,1,2,20,1,0,1,5,9,14,1
1003129,0,3,7,1,2,0,5,12,14,1
1003411,0,2,4,0,4,0,11,15,16,1
1003767,0,3,0,2,2,0,11,13,16,1
1004809,1,5,4,2,1,1,12,14,17,1
1003620,0,3,7,0,1,0,5,6,16,1
1003650,0,3,0,0,2,0,5,8,14,1
1002623,0,5,1,2,2,1,5,6,13,1
1002953,0,3,20,2,1,1,11,13,16,1
1004482,1,4,1,0,1,0,11,13,16,1
1003285,0,3,4,1,3,0,11,15,16,1
1004707,0,0,0,2,4,0,5,8,12,1
1005686,0,5,16,0,1,1,5,11,12,1
1001626,0,2,4,1,0,1,11,15,16,1
1004271,0,4,7,1,2,0,11,13,16,1
1005893,0,3,7,0,0,0,5,14,17,1
1001130,0,2,7,2,1,0,5,11,12,1
1001100,0,3,0,1,0,1,5,12,14,1
1005026,0,3,17,1,1,1,5,8,12,1
1001804,0,3,7,2,4,1,5,6,8,1
1005009,1,4,16,2,1,1,5,11,16,1
1001940,0,3,12,2,2,0,12,14,17,1
1004577,0,4,7,2,0,1,5,11,12,1
1004888,1,5,0,1,4,0,11,15,16,1
1000011,1,3,1,2,1,0,5,9,14,1
1002343,1,4,1,2,2,1,12,14,17,1
1005650,1,4,12,1,2,1,11,13,16,1
1000955,1,5,7,1,1,1,5,6,13,1
1005523,0,4,0,1,2,1,5,11,12,1
1004918,1,2,12,2,1,0,5,9,14,1
1005991,1,4,20,1,4,1,5,9,14,1
1005256,0,3,16,1,4,1,12,14,17,1
1003945,1,4,1,1,2,0,11,13,16,1
1005010,0,4,15,1,2,1,12,14,17,1
1001630,0,4,17,2,1,0,11,15,16,1
1001341,0,2,7,2,3,0,11,13,16,1
1003327,0,2,12,1,4,0,5,14,16,1
1003600,0,4,20,1,4,1,5,8,14,1
1005643,1,4,1,0,3,1,11,13,16,1
1003476,0,5,0,1,2,1,11,15,16,1
1002727,0,3,11,2,0,0,5,11,12,1
1004014,0,3,0,2,2,1,11,13,16,1
1003592,1,5,2,1,2,1,12,14,17,1
1004354,0,4,14,1,2,0,5,8,14,1
1000406,0,3,20,0,3,0,5,11,12,1
1004404,0,3,1,1,1,0,11,13,16,1
1005441,0,5,7,2,0,1,5,8,15,1
1005046,0,3,16,0,0,0,5,13,14,1
1002455,0,4,7,0,1,0,5,11,12,1
1000937,0,3,15,0,2,1,5,11,16,1
1002015,0,2,4,1,4,0,5,12,14,1
1005438,0,3,14,2,4,0,5,8,14,1
1001632,0,3,16,1,1,0,11,15,16,1
1004888,1,5,0,1,4,0,11,15,16,1
1005682,0,2,0,1,2,0,11,13,16,1
1001333,0,3,17,0,4,0,5,6,8,1
1005026,0,3,17,1,1,1,5,12,14,1
1003517,0,2,12,2,3,0,5,8,12,1
1003026,1,2,4,1,1,0,5,14,16,1
1003265,0,3,15,0,1,0,5,6,13,1
1001069,0,3,20,0,4,0,5,8,14,1
1001833,0,2,17,1,2,0,11,13,16,1
1000534,0,3,15,1,3,1,5,8,14,1
1003476,0,5,0,1,2,1,11,13,16,1
1005650,1,4,12,1,2,1,5,8,14,1
1006035,1,3,1,2,3,0,5,6,9,1
1004602,0,4,7,1,2,0,5,12,14,1
1000295,0,2,0,2,4,0,11,13,16,1
1001038,1,5,15,2,2,1,5,8,14,1
1002033,1,4,20,1,0,0,5,11,16,1
1004658,0,3,4,1,3,1,11,15,16,1
1001169,0,3,20,1,3,0,5,14,16,1
1002895,0,3,11,1,4,0,5,6,8,1
1000635,0,5,17,2,4,1,12,14,17,1
1005786,0,3,6,1,1,1,5,6,9,1
1005187,0,2,16,2,1,0,5,9,14,1
1001120,0,2,4,0,0,1,11,15,16,1
1001509,0,0,0,1,3,0,11,15,16,1
1005367,0,2,4,0,1,0,5,14,16,1
1002506,1,3,14,0,4,0,11,13,16,1
1001962,1,2,1,1,0,1,11,13,16,1
1000467,1,4,3,1,4,1,5,8,14,1
1004839,1,5,6,1,4,1,5,8,15,1
1003063,0,2,4,2,3,0,5,11,12,1
1004139,0,5,14,1,1,1,11,15,16,1
1001721,0,2,19,2,3,0,5,8,15,1
1002411,1,4,14,1,1,0,5,14,16,1
1004979,0,4,2,1,1,1,5,8,14,1
1001701,1,3,4,1,1,0,5,11,16,1
1000321,0,2,4,1,3,0,11,13,16,1
1003806,0,2,4,0,4,0,11,13,16,1
1004524,0,3,2,0,2,1,5,8,14,1
1003610,0,2,6,1,4,0,5,12,14,1
1004083,0,5,14,0,0,0,5,8,12,1
1000889,0,4,20,0,1,0,5,14,16,1
1005059,0,4,16,2,1,1,5,11,12,1
1000563,0,3,4,0,3,0,5,8,15,1
1003196,1,2,4,2,4,0,11,13,16,1
1002413,1,5,7,2,1,1,5,6,16,1
1001101,0,4,1,0,1,0,5,15,18,1
1000175,1,3,2,1,1,0,12,14,17,1
1004379,0,3,4,1,3,0,5,8,14,1
1001647,0,2,18,1,0,0,11,13,16,1
1004381,0,3,4,1,3,1,5,12,14,1
1002748,0,3,4,1,1,0,11,13,16,1
1005768,1,0,7,2,3,0,12,14,17,1
1004445,0,3,3,0,4,0,5,8,15,1
1000846,0,3,5,2,3,1,5,11,12,1
1003414,0,3,17,2,1,1,11,15,16,1
1000524,0,2,0,0,0,0,11,13,16,1
1004183,0,3,1,1,4,0,5,14,16,1
1004477,0,3,7,2,2,0,5,6,9,1
1001470,0,2,4,0,1,1,11,15,16,1
1004028,0,3,4,0,2,0,5,6,8,1
1005039,1,4,4,1,2,1,5,6,16,1
1004016,0,5,0,1,1,0,5,11,12,1
1005136,0,3,12,1,1,0,5,8,14,1
1003824,0,3,17,0,3,1,5,11,15,1
1000640,0,2,4,2,2,1,5,8,14,1
1000302,0,2,4,1,4,0,5,6,11,1
1003051,0,2,17,1,0,0,5,12,14,1
1000889,0,4,20,0,1,0,5,8,14,1
1000630,1,4,14,2,2,0,12,14,17,1
1001627,0,2,17,0,3,1,11,13,16,1
1005643,1,4,1,0,3,1,5,8,14,1
1000225,0,3,7,0,0,0,5,11,12,1
1004334,0,3,1,2,0,0,5,11,12,1
1000655,1,3,2,1,2,0,5,6,9,1
1003079,1,3,1,0,2,1,5,15,18,1
1005282,1,2,4,1,1,1,5,9,14,1
1000744,0,3,17,1,2,0,5,8,12,1
1001341,0,2,7,2,3,0,11,15,16,1
1001418,0,2,4,0,1,1,5,11,12,1
1003371,0,3,2,0,3,0,5,12,14,1
1001779,0,2,1,2,4,0,11,15,16,1
1003026,1,2,4,1,1,0,5,12,14,1
1001136,1,4,7,2,3,0,5,11,16,1
1004070,0,3,15,2,2,0,5,15,18,1
1005843,0,4,1,2,2,0,5,6,9,1
1001056,0,0,0,2,1,0,11,13,16,1
1003589,1,4,0,1,1,1,5,8,17,1
1002225,0,3,5,1,1,1,12,14,17,1
1002074,0,2,4,0,1,0,11,13,16,1
1003096,1,4,3,2,1,1,12,14,17,1
1002699,1,5,13,2,0,1,12,14,17,1
1005433,1,4,17,1,3,1,11,15,16,1
1005795,0,3,1,0,1,1,5,8,16,1
1000163,0,2,4,0,1,0,11,13,16,1
1002454,0,2,0,1,1,0,5,12,14,1
1005161,0,3,4,2,0,0,5,9,14,1
1001884,0,4,20,1,1,1,12,14,17,1
1000225,0,3,7,0,0,0,11,15,16,1
1001908,0,5,13,2,3,1,5,8,14,1
1002015,0,2,4,1,4,0,5,9,14,1
1000163,0,2,4,0,1,0,5,8,14,1
1000929,0,3,15,0,1,0,5,6,8,1
1001322,0,5,0,0,0,0,12,14,17,1
1000396,0,3,1,2,1,0,5,15,18,1
1002967,0,3,0,0,1,0,11,15,16,1
1004685,0,4,1,1,2,1,5,9,14,1
1005954,0,4,11,0,2,1,5,8,14,1
1001749,0,3,2,1,1,1,5,8,17,1
1005636,0,3,7,0,0,1,5,6,16,1
1000202,0,2,4,0,3,0,5,12,14,1
1000541,1,2,4,2,3,0,5,8,14,1
1002483,0,5,13,2,3,1,12,14,17,1
1001051,1,3,0,0,0,1,5,8,15,1
1003917,1,4,9,0,0,0,5,14,16,1
1005576,0,3,4,2,3,0,12,14,17,1
1000470,1,0,10,2,2,0,12,14,17,1
1001941,0,4,17,0,1,0,5,6,9,1
1003038,1,4,2,0,1,1,11,15,16,1
1001632,0,3,16,1,1,0,5,8,14,1
1000563,0,3,4,0,3,0,11,15,16,1
1001029,0,3,0,1,0,0,11,15,16,1
1006035,1,3,1,2,3,0,5,6,16,1
1005287,0,3,8,2,0,0,5,12,14,1
1004802,0,5,1,1,3,1,12,14,17,1
1000265,1,4,7,0,4,1,12,14,17,1
1002100,1,3,0,2,4,0,5,11,16,1
1004193,0,5,13,2,1,0,5,11,12,1
1001434,1,0,10,0,0,0,5,15,18,1
1004379,0,3,4,1,3,0,5,8,16,1
1004023,1,4,9,2,1,1,11,13,16,1
1005978,0,4,1,1,2,0,11,13,16,1
1002289,1,5,1,2,1,1,5,11,12,1
1002534,1,5,6,0,2,1,5,6,8,1
1005530,1,2,4,1,0,0,5,12,14,1
1003834,0,2,2,1,2,0,5,8,14,1
1004497,0,5,0,1,3,1,5,11,12,1
1005621,0,3,7,0,1,0,5,14,16,1
1004224,1,4,1,2,1,1,5,12,14,1
1003410,0,4,1,1,3,1,5,12,14,1
1000331,0,3,7,1,1,0,5,8,14,1
1002304,0,4,12,1,2,1,5,11,12,1
1004659,1,3,14,2,0,0,5,8,14,1
1003588,0,3,2,1,4,0,5,6,8,1
1001616,0,3,0,2,0,1,5,9,14,1
1004790,1,3,2,0,4,1,5,8,14,1
1003601,1,4,3,1,0,0,12,14,17,1
1000702,0,4,7,1,2,1,5,6,8,1
1005699,0,4,15,1,4,1,5,8,17,1
1002621,0,2,0,2,1,0,5,15,18,1
1004351,0,3,12,2,2,0,5,11,12,1
1004284,0,5,7,1,1,0,5,11,12,1
1002206,0,4,7,1,1,1,5,15,18,1
1003942,0,2,4,1,4,0,5,11,12,1
1001546,0,3,4,0,4,1,5,14,16,1
1000602,1,5,6,2,2,0,5,11,15,1
1003993,0,3,0,1,2,0,5,14,17,1
1005039,1,4,4,1,2,1,5,6,16,1
1002203,0,4,12,1,4,1,12,14,17,1
1005550,0,4,15,1,2,0,5,11,12,1
1003462,1,3,4,1,3,0,5,8,14,1
1003013,0,4,17,1,2,1,5,9,14,1
1004916,0,2,20,2,4,0,5,6,8,1
1005422,0,5,7,0,2,1,5,6,13,1
1003280,0,3,7,1,1,0,5,8,14,1
1004491,0,2,4,2,3,0,5,14,16,1
1004855,0,3,12,1,1,0,5,6,9,1
1005014,0,4,0,2,0,1,5,9,14,1
1000904,0,4,20,1,4,0,5,8,14,1
1003182,0,3,12,0,2,1,5,11,12,1
1003576,0,5,7,1,3,1,5,8,18,1
1005777,0,0,0,2,4,0,5,11,12,1
1000719,0,0,0,2,4,0,5,12,14,1
1001741,0,4,7,0,4,1,5,8,15,1
1000869,0,2,20,0,4,1,5,6,8,1
1001263,0,0,10,1,4,0,5,8,15,1
1004916,0,2,20,2,4,0,5,8,14,1
1004611,1,2,4,0,2,0,5,8,14,1
1000148,0,5,17,1,3,1,5,6,8,1
1002688,0,3,17,2,2,0,5,12,14,1
1001723,0,4,17,2,0,1,5,9,14,1
1004715,0,3,2,1,3,0,5,11,12,1
1000587,0,3,20,1,3,0,5,14,16,1
1001557,1,2,4,2,1,0,5,6,9,1
1001790,0,3,0,2,1,0,5,13,14,1
1000754,0,4,7,2,3,0,5,6,8,1
1002996,0,2,0,1,1,0,5,8,15,1
